Timestamp,LinearVelocityX,LinearVelocityY,AngularVelocityZ,PositionX,PositionY,PositionZ,OrientationX,OrientationY,OrientationZ,OrientationW
1721209714,-2.00E-07,-1.48E-05,-1.52E-09,0,2.70E-07,2.25329566,3.38E-05,6.11E-13,1.81E-08,1
1721209714,-2.00E-07,-1.51E-05,0,0,2.90E-07,2.251909494,3.38E-05,6.11E-13,1.81E-08,1
1721209714,1.68E-07,-1.52E-05,0,0,3.07E-07,2.250624418,3.38E-05,6.11E-13,1.81E-08,1
1721209714,-5.89E-09,-1.49E-05,0,0,3.23E-07,2.249432564,3.38E-05,6.11E-13,1.81E-08,1
1721209714,1.77E-07,-1.45E-05,0,0,3.36E-07,2.248327255,3.38E-05,6.11E-13,1.81E-08,1
1721209714,-3.26E-09,-1.43E-05,8.69E-10,0,3.46E-07,2.247302294,3.28E-05,5.94E-13,1.81E-08,1
1721209714,-1.89E-07,-1.37E-05,0,0,3.57E-07,2.246351957,3.28E-05,5.94E-13,1.81E-08,1
1721209714,-6.49E-09,-1.33E-05,0,0,3.63E-07,2.245470762,3.28E-05,5.94E-13,1.81E-08,1
1721209714,-7.93E-09,-1.25E-05,0,0,3.72E-07,2.244653463,3.28E-05,5.94E-13,1.81E-08,1
1721209714,-8.35E-09,-1.18E-05,0,0,3.86E-07,2.243896008,3.28E-05,5.94E-13,1.81E-08,1
1721209714,-6.73E-09,-1.13E-05,0,0,3.92E-07,2.243193388,3.28E-05,5.94E-13,1.81E-08,1
1721209714,-4.62E-09,-1.05E-05,6.91E-11,0,4.00E-07,2.24254179,3.19E-05,5.76E-13,1.81E-08,1
1721209714,2.66E-09,-9.83E-06,0,0,4.05E-07,2.241937637,3.19E-05,5.76E-13,1.81E-08,1
1721209714,2.66E-09,-9.83E-06,0,0,4.05E-07,2.241937637,3.19E-05,5.76E-13,1.81E-08,1
1721209714,1.92E-07,-9.33E-06,0,0,4.05E-07,2.241377592,3.19E-05,5.76E-13,1.81E-08,1
1721209714,1.51E-08,-8.80E-06,0,0,4.08E-07,2.240858078,3.19E-05,5.76E-13,1.81E-08,1
1721209714,5.34E-09,-8.06E-06,0,0,4.12E-07,2.240376472,3.19E-05,5.76E-13,1.81E-08,1
1721209714,-1.45E-09,-7.48E-06,0,0,4.18E-07,2.240218401,3.19E-05,5.76E-13,1.81E-08,1
1721209714,-1.59E-09,-6.40E-06,0,0,4.21E-07,2.239660025,3.19E-05,5.76E-13,1.81E-08,1
1721209714,-1.49E-09,-6.03E-06,0,0,4.28E-07,2.239185333,3.19E-05,5.76E-13,1.81E-08,1
1721209714,-1.01E-08,-5.42E-06,0,0,4.34E-07,2.238773346,3.19E-05,5.76E-13,1.81E-08,1
1721209714,-1.78E-07,-4.91E-06,0,0,4.39E-07,2.238409519,3.19E-05,5.76E-13,1.81E-08,1
1721209714,-1.78E-07,-4.91E-06,0,0,4.39E-07,2.238409519,3.19E-05,5.76E-13,1.81E-08,1
1721209714,2.91E-08,-4.64E-06,0,0,4.38E-07,2.238083839,3.19E-05,5.76E-13,1.81E-08,1
1721209714,2.20E-07,-3.93E-06,-1.58E-09,0,4.46E-07,2.237789631,3.09E-05,5.58E-13,1.81E-08,1
1721209714,4.98E-08,-3.41E-06,0,0,4.58E-07,2.237521887,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-1.11E-07,-3.01E-06,0,0,4.64E-07,2.237276793,3.09E-05,5.58E-13,1.81E-08,1
1721209714,7.06E-08,-2.39E-06,0,0,4.74E-07,2.237051725,3.09E-05,5.58E-13,1.81E-08,1
1721209714,7.96E-08,-2.24E-06,0,0,4.83E-07,2.23684454,3.09E-05,5.58E-13,1.81E-08,1
1721209714,2.48E-07,-1.66E-06,0,0,4.94E-07,2.23665309,3.09E-05,5.58E-13,1.81E-08,1
1721209714,8.39E-08,-1.61E-06,0,0,5.05E-07,2.236476183,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-9.91E-08,-1.39E-06,0,0,5.18E-07,2.236312628,3.09E-05,5.58E-13,1.81E-08,1
1721209714,2.53E-07,-1.11E-06,0,0,5.32E-07,2.236161232,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-9.99E-08,-9.45E-07,0,0,5.43E-07,2.236020803,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-9.99E-08,-9.45E-07,0,0,5.43E-07,2.236020803,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-1.49E-07,-4.66E-07,0,0,5.56E-07,2.235890865,3.09E-05,5.58E-13,1.81E-08,1
1721209714,2.50E-08,-3.61E-07,0,0,5.68E-07,2.235771656,3.09E-05,5.58E-13,1.81E-08,1
1721209714,0,0,0,0,5.68E-07,2.235771656,3.09E-05,5.58E-13,1.81E-08,1
1721209714,3.58E-07,2.85E-08,0,0,5.67E-07,2.235692501,3.09E-05,5.58E-13,1.81E-08,1
1721209714,1.75E-07,-8.21E-08,0,0,5.70E-07,2.235607624,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-1.33E-08,-5.36E-09,0,0,5.70E-07,2.235521555,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-2.57E-08,-2.83E-08,0,0,5.71E-07,2.235436916,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-3.32E-08,-3.98E-08,0,0,5.72E-07,2.235355377,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-4.44E-08,-2.50E-08,0,0,5.73E-07,2.235277891,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-5.54E-08,-3.61E-08,0,0,5.74E-07,2.235204697,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-2.46E-07,-1.48E-07,0,0,5.78E-07,2.235135794,3.09E-05,5.58E-13,1.81E-08,1
1721209714,2.92E-07,-4.33E-08,0,0,5.80E-07,2.235071421,3.09E-05,5.58E-13,1.81E-08,1
1721209714,2.92E-07,-4.33E-08,0,0,5.80E-07,2.235071421,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-7.35E-08,-5.18E-08,0,0,5.81E-07,2.235011339,3.09E-05,5.58E-13,1.81E-08,1
1721209714,9.77E-08,1.32E-08,0,0,5.81E-07,2.234955549,3.09E-05,5.58E-13,1.81E-08,1
1721209714,8.58E-08,2.08E-09,0,0,5.81E-07,2.234903574,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-1.06E-07,-8.77E-08,0,0,5.84E-07,2.234855175,3.09E-05,5.58E-13,1.81E-08,1
1721209714,6.60E-08,-7.94E-09,0,0,5.84E-07,2.234810352,3.09E-05,5.58E-13,1.81E-08,1
1721209714,-1.21E-07,-9.91E-08,0,0,5.87E-07,2.234768629,3.09E-05,5.58E-13,1.81E-08,1
1721209715,-3.05E-07,-1.57E-08,0,0,5.88E-07,2.234730005,3.09E-05,5.58E-13,1.81E-08,1
1721209715,-1.28E-07,-1.06E-07,0,0,5.91E-07,2.234694242,3.09E-05,5.58E-13,1.81E-08,1
1721209715,2.37E-07,-1.27E-07,0,0,5.94E-07,2.234661102,3.09E-05,5.58E-13,1.81E-08,1
1721209715,5.27E-08,-2.38E-08,0,0,5.96E-07,2.234630346,3.09E-05,5.58E-13,1.81E-08,1
1721209715,2.35E-07,6.64E-08,0,0,5.94E-07,2.234601498,3.09E-05,5.58E-13,1.81E-08,1
1721209715,-1.31E-07,3.03E-08,0,0,5.93E-07,2.234575033,3.09E-05,5.58E-13,1.81E-08,1
1721209715,-1.37E-07,2.89E-08,0,0,5.92E-07,2.234550476,3.09E-05,5.58E-13,1.81E-08,1
1721209715,-1.37E-07,2.89E-08,0,0,5.92E-07,2.234550476,3.09E-05,5.58E-13,1.81E-08,1
1721209715,3.97E-08,-5.30E-08,0,0,5.93E-07,2.234527588,3.09E-05,5.58E-13,1.81E-08,1
1721209715,0.000568526,-2.35E-05,-6.60E-05,-3.05E-06,7.95E-07,2.234508991,3.01E-05,-8.82E-06,-5.32E-07,1
1721209715,0,0,0,-3.05E-06,7.95E-07,2.234508991,3.01E-05,-8.82E-06,-5.32E-07,1
1721209715,0.084295139,-0.017832203,-0.019815961,0.001607971,-0.00038237,2.234451771,5.98E-05,0.000145068,-0.000165657,1
1721209715,0.165138945,-0.0309423,-0.033783592,0.004596557,-0.00103459,2.234387398,0.000102794,0.000321879,-0.000447178,0.999999821
1721209715,0.245421305,-0.033346102,-0.03557485,0.00893341,-0.001723134,2.234320402,0.000139845,0.000506714,-0.000743625,0.999999583
1721209715,0.323777616,-0.030993897,-0.031993501,0.014573059,-0.002347923,2.234254599,0.000164638,0.000688864,-0.001010249,0.999999225
1721209715,0.400266498,-0.024095841,-0.023591956,0.021476746,-0.002815459,2.234191656,0.000172516,0.00086245,-0.001206826,0.999998927
1721209715,0.474811643,-0.012749627,-0.010456153,0.029606627,-0.003035975,2.234133005,0.000160063,0.001024099,-0.001293925,0.999998629
1721209715,0.547294199,0.002909644,0.007026352,0.038927,-0.002924243,2.234078884,0.000124981,0.001171972,-0.001235317,0.99999851
1721209715,0.618771553,0.014155047,0.019204084,0.049421079,-0.002581642,2.234028816,7.88E-05,0.001306986,-0.001075218,0.999998569
1721209715,0.688968122,0.02643461,0.032052584,0.06106903,-0.001990649,2.233983517,2.25E-05,0.001429301,-0.000808033,0.999998689
1721209715,0.688968122,0.02643461,0.032052584,0.06106903,-0.001990649,2.233983517,2.25E-05,0.001429301,-0.000808033,0.999998689
1721209715,0.757857144,0.04038161,0.046339568,0.073849179,-0.001120323,2.23394227,-4.36E-05,0.001539486,-0.000421776,0.999998748
1721209715,0.82544589,0.056080148,0.062084407,0.087740473,6.17E-05,2.233905077,-0.000119466,0.001638281,9.58E-05,0.999998629
1721209715,0.891740263,0.073546439,0.079235941,0.102724604,0.001588283,2.233871937,-0.000205036,0.001726234,0.000756209,0.999998212
1721209715,0.956723988,0.092787445,0.097690776,0.118775629,0.003491124,2.233842134,-0.000299508,0.001804002,0.001570441,0.999997079
1721209715,1.020394325,0.113823563,0.117438503,0.135874629,0.005803017,2.233814955,-0.000403181,0.001872232,0.002549262,0.999994993
1721209715,1.082733631,0.136680439,0.138419986,0.15399994,0.008556755,2.233791113,-0.000515285,0.001931738,0.003702947,0.999991179
1721209715,1.143716335,0.161388367,0.160588071,0.173128963,0.011785492,2.233769894,-0.000635576,0.001982608,0.005041381,0.999985158
1721209715,1.203306913,0.187982783,0.183905795,0.193238825,0.015522906,2.233751535,-0.00076354,0.002025455,0.00657414,0.999976039
1721209715,1.261465788,0.216503903,0.208338454,0.214304805,0.019803252,2.233735561,-0.000899191,0.002060819,0.008310496,0.999962926
1721209715,1.322392344,0.236269563,0.221970588,0.236381531,0.024433047,2.233720541,-0.001025605,0.002094446,0.010160426,0.9999457
1721209715,1.383663893,0.253662229,0.232149869,0.259474188,0.029360434,2.233705997,-0.001140057,0.002126053,0.012095112,0.999924004
1721209715,1.444645047,0.27052936,0.241078645,0.283576667,0.03457367,2.233692408,-0.001242249,0.002155103,0.014104129,0.99989742
1721209715,1.444645047,0.27052936,0.241078645,0.283576667,0.03457367,2.233692408,-0.001242249,0.002155103,0.014104129,0.99989742
1721209715,1.505158663,0.287465841,0.249470353,0.308680415,0.04007398,2.233679771,-0.00133322,0.002181102,0.016183006,0.99986577
1721209715,1.565160751,0.304686248,0.257569164,0.334776908,0.045867015,2.233668566,-0.001414016,0.002203964,0.018329248,0.999828517
1721209715,1.62464869,0.322284043,0.26544407,0.361856997,0.051960085,2.233658314,-0.001486482,0.002223647,0.020541031,0.999785423
1721209715,1.683631063,0.340310395,0.273151487,0.389912397,0.058361575,2.233649015,-0.001551136,0.00224036,0.022816915,0.999735951
1721209715,1.742117763,0.358799666,0.280698121,0.418934941,0.065080166,2.233640909,-0.001609293,0.002254235,0.025155526,0.999679685
1721209715,1.80011797,0.377781332,0.28808403,0.448916316,0.072124936,2.23363328,-0.001662004,0.002265399,0.027555516,0.999616325
